3.6437 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
22.7754 	EXP 	textbox: autoDraw = True
22.7754 	EXP 	text_3: autoDraw = True
22.8277 	DATA 	Mouse:  Left button up, pos=(374,128)
23.6765 	DATA 	Keypress: c
23.7947 	DATA 	Keypress: a
24.6435 	DATA 	Keypress: backspace
26.2613 	DATA 	Keypress: u
26.2628 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.2631 	DEBUG 	Uploading Texture Font fontname to graphics card
26.2638 	DEBUG 	Upload of Texture Font fontname complete
26.3784 	DATA 	Keypress: s
28.8255 	DATA 	Keypress: backspace
29.5442 	DATA 	Keypress: backspace
30.0480 	DATA 	Keypress: backspace
32.7761 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'test_word': 'bo_t_e', 'Reference': 'bottle', 'cond': 'non-prime', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
32.7907 	EXP 	text_2: autoDraw = False
32.7907 	EXP 	textbox: autoDraw = False
32.7907 	EXP 	text_3: autoDraw = False
32.7907 	EXP 	text_2: height = 0.05
32.7907 	EXP 	text_2: height = 0.05
32.7907 	EXP 	text_2: height = 0.05
32.7907 	EXP 	text_2: text = 'bo_t_e'
32.7907 	EXP 	text_2: autoDraw = True
32.7907 	EXP 	textbox: autoDraw = True
32.7907 	EXP 	text_3: autoDraw = True
33.9758 	DATA 	Keypress: b
33.9767 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
33.9769 	DEBUG 	Uploading Texture Font fontname to graphics card
33.9775 	DEBUG 	Upload of Texture Font fontname complete
34.1934 	DATA 	Keypress: o
34.3091 	DATA 	Keypress: t
34.4768 	DATA 	Keypress: t
34.5584 	DATA 	Keypress: l
34.6762 	DATA 	Keypress: e
35.3596 	DATA 	Mouse: Left button down, pos=(356,109)
35.3609 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'test_word': '_ou_e', 'Reference': 'mouse', 'cond': 'prime', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
35.3736 	EXP 	text_2: autoDraw = False
35.3736 	EXP 	textbox: autoDraw = False
35.3736 	EXP 	text_3: autoDraw = False
35.3736 	EXP 	text_2: height = 0.05
35.3736 	EXP 	text_2: height = 0.05
35.3736 	EXP 	text_2: height = 0.05
35.3736 	EXP 	text_2: text = '_ou_e'
35.3736 	EXP 	text_2: autoDraw = True
35.3736 	EXP 	textbox: autoDraw = True
35.3736 	EXP 	text_3: autoDraw = True
35.4434 	DATA 	Mouse:  Left button up, pos=(356,109)
36.2921 	DATA 	Keypress: m
36.4291 	DATA 	Keypress: o
36.5616 	DATA 	Keypress: u
36.6273 	DATA 	Keypress: s
36.7137 	DATA 	Keypress: e
37.1088 	DATA 	Mouse: Left button down, pos=(356,109)
37.1097 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'test_word': 'b_ar_', 'Reference': 'board', 'cond': 'prime', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
37.1234 	EXP 	text_2: autoDraw = False
37.1234 	EXP 	textbox: autoDraw = False
37.1234 	EXP 	text_3: autoDraw = False
37.1234 	EXP 	text_2: height = 0.05
37.1234 	EXP 	text_2: height = 0.05
37.1234 	EXP 	text_2: height = 0.05
37.1234 	EXP 	text_2: text = 'b_ar_'
37.1234 	EXP 	text_2: autoDraw = True
37.1234 	EXP 	textbox: autoDraw = True
37.1234 	EXP 	text_3: autoDraw = True
37.1751 	DATA 	Mouse:  Left button up, pos=(356,109)
38.8749 	DATA 	Keypress: b
39.0926 	DATA 	Keypress: o
39.3581 	DATA 	Keypress: a
39.4767 	DATA 	Keypress: r
39.6593 	DATA 	Keypress: d
39.6610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
39.6614 	DEBUG 	Uploading Texture Font fontname to graphics card
39.6620 	DEBUG 	Upload of Texture Font fontname complete
39.9102 	DATA 	Mouse: Left button down, pos=(356,109)
39.9113 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'test_word': 'k_t_', 'Reference': 'kite', 'cond': 'non-prime', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
39.9231 	EXP 	text_2: autoDraw = False
39.9231 	EXP 	textbox: autoDraw = False
39.9231 	EXP 	text_3: autoDraw = False
39.9231 	EXP 	text_2: height = 0.05
39.9231 	EXP 	text_2: height = 0.05
39.9231 	EXP 	text_2: height = 0.05
39.9231 	EXP 	text_2: text = 'k_t_'
39.9231 	EXP 	text_2: autoDraw = True
39.9231 	EXP 	textbox: autoDraw = True
39.9231 	EXP 	text_3: autoDraw = True
39.9747 	DATA 	Mouse:  Left button up, pos=(356,109)
40.5754 	DATA 	Keypress: k
40.7757 	DATA 	Keypress: i
40.8928 	DATA 	Keypress: t
41.0094 	DATA 	Keypress: e
41.6250 	DATA 	Mouse: Left button down, pos=(356,109)
41.6259 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'test_word': '_a_bl_', 'Reference': 'marble', 'cond': 'non-prime', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
41.6393 	EXP 	text_2: autoDraw = False
41.6393 	EXP 	textbox: autoDraw = False
41.6393 	EXP 	text_3: autoDraw = False
41.6393 	EXP 	text_2: height = 0.05
41.6393 	EXP 	text_2: height = 0.05
41.6393 	EXP 	text_2: height = 0.05
41.6393 	EXP 	text_2: text = '_a_bl_'
41.6393 	EXP 	text_2: autoDraw = True
41.6393 	EXP 	textbox: autoDraw = True
41.6393 	EXP 	text_3: autoDraw = True
41.7759 	DATA 	Mouse:  Left button up, pos=(356,109)
42.8116 	DATA 	Keypress: a
43.1078 	DATA 	Keypress: backspace
43.2272 	DATA 	Keypress: backspace
43.3916 	DATA 	Keypress: m
43.5079 	DATA 	Keypress: a
43.5911 	DATA 	Keypress: r
43.9903 	DATA 	Keypress: b
44.3746 	DATA 	Keypress: e
44.8411 	DATA 	Keypress: backspace
45.0909 	DATA 	Keypress: l
45.1913 	DATA 	Keypress: e
46.2242 	DATA 	Mouse: Left button down, pos=(359,109)
46.2252 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'test_word': 'p_s_r_', 'Reference': 'pastry', 'cond': 'prime', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
46.2388 	EXP 	text_2: autoDraw = False
46.2388 	EXP 	textbox: autoDraw = False
46.2388 	EXP 	text_3: autoDraw = False
46.2388 	EXP 	text_2: height = 0.05
46.2388 	EXP 	text_2: height = 0.05
46.2388 	EXP 	text_2: height = 0.05
46.2388 	EXP 	text_2: text = 'p_s_r_'
46.2388 	EXP 	text_2: autoDraw = True
46.2388 	EXP 	textbox: autoDraw = True
46.2388 	EXP 	text_3: autoDraw = True
46.3577 	DATA 	Mouse:  Left button up, pos=(359,109)
47.0942 	DATA 	Keypress: p
47.3084 	DATA 	Keypress: a
48.7421 	DATA 	Keypress: s
48.9758 	DATA 	Keypress: t
49.2778 	DATA 	Keypress: r
49.6922 	DATA 	Keypress: i
50.3747 	DATA 	Keypress: backspace
50.6761 	DATA 	Keypress: e
51.5255 	DATA 	Mouse: Left button down, pos=(359,109)
51.5270 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'test_word': '_ho_e', 'Reference': 'phone', 'cond': 'non-prime', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
51.5381 	EXP 	text_2: autoDraw = False
51.5381 	EXP 	textbox: autoDraw = False
51.5381 	EXP 	text_3: autoDraw = False
51.5381 	EXP 	text_2: height = 0.05
51.5381 	EXP 	text_2: height = 0.05
51.5381 	EXP 	text_2: height = 0.05
51.5381 	EXP 	text_2: text = '_ho_e'
51.5381 	EXP 	text_2: autoDraw = True
51.5381 	EXP 	textbox: autoDraw = True
51.5381 	EXP 	text_3: autoDraw = True
51.6100 	DATA 	Mouse:  Left button up, pos=(357,124)
57.3068 	DATA 	Mouse: Left button down, pos=(357,124)
57.3079 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'test_word': 't_hi_t', 'Reference': 'tshirt', 'cond': 'prime', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
57.3208 	EXP 	text_2: autoDraw = False
57.3208 	EXP 	textbox: autoDraw = False
57.3208 	EXP 	text_3: autoDraw = False
57.3208 	EXP 	text_2: height = 0.05
57.3208 	EXP 	text_2: height = 0.05
57.3208 	EXP 	text_2: height = 0.05
57.3208 	EXP 	text_2: text = 't_hi_t'
57.3208 	EXP 	text_2: autoDraw = True
57.3208 	EXP 	textbox: autoDraw = True
57.3208 	EXP 	text_3: autoDraw = True
57.4405 	DATA 	Mouse:  Left button up, pos=(357,124)
58.1928 	DATA 	Keypress: t
58.4739 	DATA 	Keypress: s
58.5769 	DATA 	Keypress: h
58.6731 	DATA 	Keypress: i
58.7400 	DATA 	Keypress: r
58.8898 	DATA 	Keypress: t
59.3738 	DATA 	Mouse: Left button down, pos=(357,124)
59.3748 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'test_word': 'c_s_', 'Reference': 'case', 'cond': 'prime', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
59.3873 	EXP 	text_2: autoDraw = False
59.3873 	EXP 	textbox: autoDraw = False
59.3873 	EXP 	text_3: autoDraw = False
59.3873 	EXP 	text_2: height = 0.05
59.3873 	EXP 	text_2: height = 0.05
59.3873 	EXP 	text_2: height = 0.05
59.3873 	EXP 	text_2: text = 'c_s_'
59.3873 	EXP 	text_2: autoDraw = True
59.3873 	EXP 	textbox: autoDraw = True
59.3873 	EXP 	text_3: autoDraw = True
59.4732 	DATA 	Mouse:  Left button up, pos=(357,124)
60.3055 	DATA 	Keypress: c
60.4400 	DATA 	Keypress: a
60.5891 	DATA 	Keypress: s
60.7562 	DATA 	Keypress: e
62.1234 	DATA 	Mouse: Left button down, pos=(357,124)
62.1244 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'test_word': 'p_st_r', 'Reference': 'poster', 'cond': 'prime', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
62.1375 	EXP 	text_2: autoDraw = False
62.1375 	EXP 	textbox: autoDraw = False
62.1375 	EXP 	text_3: autoDraw = False
62.1375 	EXP 	text_2: height = 0.05
62.1375 	EXP 	text_2: height = 0.05
62.1375 	EXP 	text_2: height = 0.05
62.1375 	EXP 	text_2: text = 'p_st_r'
62.1375 	EXP 	text_2: autoDraw = True
62.1375 	EXP 	textbox: autoDraw = True
62.1375 	EXP 	text_3: autoDraw = True
62.2936 	DATA 	Mouse:  Left button up, pos=(357,124)
63.4061 	DATA 	Keypress: p
63.5234 	DATA 	Keypress: o
63.6887 	DATA 	Keypress: s
63.8389 	DATA 	Keypress: t
63.9262 	DATA 	Keypress: e
64.0555 	DATA 	Keypress: r
64.4726 	DATA 	Mouse: Left button down, pos=(357,124)
64.4735 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'test_word': '_ha_t', 'Reference': 'chart', 'cond': 'prime', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
64.4861 	EXP 	text_2: autoDraw = False
64.4861 	EXP 	textbox: autoDraw = False
64.4861 	EXP 	text_3: autoDraw = False
64.4861 	EXP 	text_2: height = 0.05
64.4861 	EXP 	text_2: height = 0.05
64.4861 	EXP 	text_2: height = 0.05
64.4861 	EXP 	text_2: text = '_ha_t'
64.4861 	EXP 	text_2: autoDraw = True
64.4861 	EXP 	textbox: autoDraw = True
64.4861 	EXP 	text_3: autoDraw = True
64.5720 	DATA 	Mouse:  Left button up, pos=(357,124)
65.7756 	DATA 	Keypress: c
65.9415 	DATA 	Keypress: h
66.4740 	DATA 	Keypress: a
66.6383 	DATA 	Keypress: r
66.8052 	DATA 	Keypress: t
67.6384 	DATA 	Mouse: Left button down, pos=(357,124)
67.6393 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'test_word': 'l_pt_p', 'Reference': 'laptop', 'cond': 'prime', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
67.6527 	EXP 	text_2: autoDraw = False
67.6527 	EXP 	textbox: autoDraw = False
67.6527 	EXP 	text_3: autoDraw = False
67.6527 	EXP 	text_2: height = 0.05
67.6527 	EXP 	text_2: height = 0.05
67.6527 	EXP 	text_2: height = 0.05
67.6527 	EXP 	text_2: text = 'l_pt_p'
67.6527 	EXP 	text_2: autoDraw = True
67.6527 	EXP 	textbox: autoDraw = True
67.6527 	EXP 	text_3: autoDraw = True
67.7219 	DATA 	Mouse:  Left button up, pos=(357,124)
68.5877 	DATA 	Keypress: l
68.7730 	DATA 	Keypress: a
69.3055 	DATA 	Keypress: p
69.4542 	DATA 	Keypress: t
69.5418 	DATA 	Keypress: o
69.6389 	DATA 	Keypress: p
70.1750 	DATA 	Mouse: Left button down, pos=(357,124)
70.1760 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'test_word': 'ta_l_', 'Reference': 'table', 'cond': 'non-prime', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
70.1855 	EXP 	text_2: autoDraw = False
70.1855 	EXP 	textbox: autoDraw = False
70.1855 	EXP 	text_3: autoDraw = False
70.1855 	EXP 	text_2: height = 0.05
70.1855 	EXP 	text_2: height = 0.05
70.1855 	EXP 	text_2: height = 0.05
70.1855 	EXP 	text_2: text = 'ta_l_'
70.1855 	EXP 	text_2: autoDraw = True
70.1855 	EXP 	textbox: autoDraw = True
70.1855 	EXP 	text_3: autoDraw = True
70.2887 	DATA 	Mouse:  Left button up, pos=(357,124)
71.1385 	DATA 	Keypress: t
71.2926 	DATA 	Keypress: a
71.8709 	DATA 	Keypress: b
72.0725 	DATA 	Keypress: k
72.1870 	DATA 	Keypress: e
72.5038 	DATA 	Keypress: backspace
72.7372 	DATA 	Keypress: backspace
73.3888 	DATA 	Keypress: l
73.4393 	DATA 	Keypress: e
74.3073 	DATA 	Mouse: Left button down, pos=(357,124)
74.3351 	EXP 	text_2: autoDraw = False
74.3351 	EXP 	textbox: autoDraw = False
74.3351 	EXP 	text_3: autoDraw = False
74.3366 	EXP 	Word priming experiment: status = STOPPED
74.3439 	INFO 	saved data to 'C:\\Users\\91932\\Desktop\\LAB\\data/750225_Word priming experiment_2024-11-07_19h56.23.247.csv'
74.3450 	INFO 	saved data to C:\Users\91932\Desktop\LAB\data/750225_Word priming experiment_2024-11-07_19h56.23.247.psydat
74.7649 	DEBUG 	Saving data for Word priming experiment ExperimentHandler
